base_doc_id,query_count,max_relevance,avg_relevance,qrels_segment_count,domain
msmarco_v2.1_doc_05_855942932,2,3,2.0,4,05
msmarco_v2.1_doc_21_341983975,2,3,1.7142857142857142,7,21
msmarco_v2.1_doc_08_382499219,2,3,2.0,4,08
msmarco_v2.1_doc_54_361370205,2,3,2.2,5,54
msmarco_v2.1_doc_01_679964838,2,3,1.8461538461538463,10,01
msmarco_v2.1_doc_27_5231159,2,3,2.75,4,27
msmarco_v2.1_doc_17_458314113,2,3,2.3333333333333335,3,17
msmarco_v2.1_doc_39_1520795387,2,3,1.5,2,39
msmarco_v2.1_doc_42_949099754,2,3,2.0,4,42
msmarco_v2.1_doc_14_1203358067,2,3,1.5,2,14
msmarco_v2.1_doc_19_1692113603,2,3,2.380952380952381,19,19
msmarco_v2.1_doc_06_241421019,2,3,1.6,9,06
msmarco_v2.1_doc_07_290138793,2,3,1.7777777777777777,8,07
msmarco_v2.1_doc_04_728570963,2,3,2.4545454545454546,11,04
msmarco_v2.1_doc_43_328936475,2,3,2.2,4,43
msmarco_v2.1_doc_17_1125210513,2,3,1.6666666666666667,2,17
msmarco_v2.1_doc_52_1275185068,2,3,2.0,3,52
msmarco_v2.1_doc_48_1070775089,2,3,2.0,3,48
msmarco_v2.1_doc_31_1536260291,2,3,2.125,15,31
msmarco_v2.1_doc_24_1559705901,2,3,1.75,11,24
msmarco_v2.1_doc_26_994454505,2,3,2.111111111111111,8,26
msmarco_v2.1_doc_49_301001821,2,3,0.8333333333333334,9,49
msmarco_v2.1_doc_24_41388441,2,3,1.6666666666666667,3,24
msmarco_v2.1_doc_57_949462927,2,3,2.75,4,57
msmarco_v2.1_doc_16_3087600133,2,3,2.0,1,16
msmarco_v2.1_doc_54_1561251201,2,3,2.25,3,54
msmarco_v2.1_doc_04_1004064348,2,3,1.4,4,04
msmarco_v2.1_doc_21_892902041,2,3,1.5,4,21
msmarco_v2.1_doc_03_321685095,2,3,1.4,3,03
msmarco_v2.1_doc_24_1013410783,2,3,1.8,4,24
msmarco_v2.1_doc_56_657682487,2,3,1.6666666666666667,3,56
msmarco_v2.1_doc_57_944634897,2,3,2.5,5,57
msmarco_v2.1_doc_28_732653771,2,3,1.5,4,28
msmarco_v2.1_doc_08_1550593558,2,3,1.5,2,08
msmarco_v2.1_doc_56_898596078,2,3,2.0,3,56
msmarco_v2.1_doc_25_778540436,2,3,0.8,8,25
msmarco_v2.1_doc_34_466476018,2,3,2.1666666666666665,5,34
msmarco_v2.1_doc_54_366667952,2,3,1.375,15,54
msmarco_v2.1_doc_08_992855801,2,3,2.6666666666666665,3,08
msmarco_v2.1_doc_48_88037488,2,3,2.0,3,48
msmarco_v2.1_doc_24_321918117,2,3,2.5384615384615383,11,24
msmarco_v2.1_doc_16_3164994015,2,3,2.3636363636363638,10,16
msmarco_v2.1_doc_00_36878948,2,3,2.0,5,00
msmarco_v2.1_doc_01_1707806696,2,3,1.5,2,01
msmarco_v2.1_doc_42_362911406,2,3,2.0,2,42
msmarco_v2.1_doc_19_1144085514,2,3,2.0,3,19
msmarco_v2.1_doc_15_1662600985,2,3,2.5,5,15
msmarco_v2.1_doc_51_395471101,2,3,1.75,4,51
msmarco_v2.1_doc_50_405201997,2,3,1.75,3,50
msmarco_v2.1_doc_50_582277705,2,3,2.5,3,50
msmarco_v2.1_doc_54_224565856,2,3,1.0,3,54
msmarco_v2.1_doc_28_383881473,2,3,1.75,4,28
msmarco_v2.1_doc_34_201825,2,3,2.6666666666666665,2,34
msmarco_v2.1_doc_29_1127946477,2,3,1.5,2,29
msmarco_v2.1_doc_25_862451289,2,3,1.6666666666666667,2,25
msmarco_v2.1_doc_01_1276433521,2,3,2.0,1,01
msmarco_v2.1_doc_02_879784473,2,3,2.0,2,02
msmarco_v2.1_doc_26_1632229557,2,3,1.2,5,26
msmarco_v2.1_doc_07_1467695127,2,3,1.6666666666666667,5,07
msmarco_v2.1_doc_54_1564126415,2,3,2.5,2,54
msmarco_v2.1_doc_56_1563067263,2,3,1.4,23,56
msmarco_v2.1_doc_41_1236910531,2,3,1.0,2,41
msmarco_v2.1_doc_33_584687423,2,3,2.5,2,33
msmarco_v2.1_doc_03_1399466730,2,3,0.75,3,03
msmarco_v2.1_doc_55_297382135,2,3,2.5,4,55
msmarco_v2.1_doc_22_1142859380,2,3,2.0,2,22
msmarco_v2.1_doc_25_14986025,2,3,2.0,4,25
msmarco_v2.1_doc_26_1851449365,2,3,3.0,3,26
msmarco_v2.1_doc_54_1330390502,2,3,2.0,2,54
msmarco_v2.1_doc_54_472358135,2,3,2.0,3,54
msmarco_v2.1_doc_58_886988631,2,2,1.2,3,58
msmarco_v2.1_doc_47_1409670520,2,2,1.25,4,47
msmarco_v2.1_doc_03_368381411,2,2,1.0,3,03
msmarco_v2.1_doc_19_1201740598,2,2,1.5,2,19
msmarco_v2.1_doc_56_400309020,2,2,1.6666666666666667,3,56
msmarco_v2.1_doc_19_1125892418,2,2,0.3333333333333333,6,19
msmarco_v2.1_doc_43_266115985,2,2,0.9047619047619048,19,43
msmarco_v2.1_doc_03_71198373,2,2,1.5,2,03
msmarco_v2.1_doc_56_422685012,2,2,0.375,7,56
msmarco_v2.1_doc_52_1257638256,2,2,1.3333333333333333,3,52
msmarco_v2.1_doc_27_68295857,2,2,1.0,1,27
msmarco_v2.1_doc_06_1501122762,2,2,1.5,2,06
msmarco_v2.1_doc_39_168280165,2,2,1.3333333333333333,2,39
msmarco_v2.1_doc_32_381714280,2,2,1.5,2,32
msmarco_v2.1_doc_30_852044100,2,2,1.0,5,30
msmarco_v2.1_doc_42_378699770,2,2,1.0,2,42
msmarco_v2.1_doc_40_1113757527,2,2,1.5,2,40
msmarco_v2.1_doc_20_1571771719,2,2,1.6666666666666667,3,20
msmarco_v2.1_doc_49_1396657751,2,2,1.3333333333333333,3,49
msmarco_v2.1_doc_43_350243909,2,2,1.1666666666666667,4,43
msmarco_v2.1_doc_14_1237819649,2,2,1.0,6,14
msmarco_v2.1_doc_11_923766866,2,2,1.25,4,11
msmarco_v2.1_doc_14_1244222545,2,2,0.8,5,14
msmarco_v2.1_doc_51_501836416,2,2,1.25,3,51
msmarco_v2.1_doc_30_867532056,2,2,1.0,2,30
msmarco_v2.1_doc_48_1234597687,2,2,2.0,2,48
msmarco_v2.1_doc_06_55449555,2,2,1.0,2,06
msmarco_v2.1_doc_30_333615125,2,2,2.0,2,30
msmarco_v2.1_doc_30_456915374,2,2,1.3333333333333333,2,30
msmarco_v2.1_doc_42_610893758,2,2,1.4285714285714286,20,42
msmarco_v2.1_doc_27_348763366,2,2,1.5,2,27
msmarco_v2.1_doc_10_173386413,2,2,1.5,2,10
msmarco_v2.1_doc_19_1229962701,2,2,1.5,2,19
msmarco_v2.1_doc_57_1086449380,2,2,1.0,2,57
msmarco_v2.1_doc_09_908636850,2,2,0.6666666666666666,9,09
msmarco_v2.1_doc_20_1540548657,2,2,1.5,2,20
msmarco_v2.1_doc_27_1160702470,2,2,1.5,2,27
msmarco_v2.1_doc_14_1213603324,2,2,1.5,2,14
msmarco_v2.1_doc_56_1575461361,2,2,1.8,4,56
msmarco_v2.1_doc_50_429808508,2,2,2.0,1,50
msmarco_v2.1_doc_26_793231272,2,2,1.5,1,26
msmarco_v2.1_doc_51_566568174,2,2,1.5,2,51
msmarco_v2.1_doc_33_1363171222,2,2,1.6666666666666667,2,33
msmarco_v2.1_doc_05_1602583267,2,2,1.0,4,05
msmarco_v2.1_doc_16_3392154289,2,2,1.6666666666666667,3,16
msmarco_v2.1_doc_25_864435851,2,2,1.375,7,25
msmarco_v2.1_doc_24_1453763428,2,2,1.3333333333333333,3,24
msmarco_v2.1_doc_24_1701496533,2,2,1.6666666666666667,3,24
msmarco_v2.1_doc_26_1794190062,2,2,1.25,4,26
msmarco_v2.1_doc_04_601338663,2,2,1.3333333333333333,3,04
msmarco_v2.1_doc_21_342491473,2,2,1.6666666666666667,3,21
msmarco_v2.1_doc_50_430409378,2,2,1.3846153846153846,12,50
msmarco_v2.1_doc_09_472797589,2,2,1.0,5,09
msmarco_v2.1_doc_23_723813530,2,2,1.6666666666666667,3,23
msmarco_v2.1_doc_35_694517221,2,2,1.25,2,35
msmarco_v2.1_doc_43_303980527,2,2,1.5,1,43
msmarco_v2.1_doc_51_55523983,2,2,1.5,2,51
msmarco_v2.1_doc_25_306364375,2,2,1.0,2,25
msmarco_v2.1_doc_45_1275921134,2,2,2.0,2,45
msmarco_v2.1_doc_28_661662333,2,2,1.5,1,28
msmarco_v2.1_doc_14_947058246,2,2,1.25,4,14
msmarco_v2.1_doc_36_550901793,2,2,1.5,4,36
msmarco_v2.1_doc_23_468338033,2,2,2.0,2,23
msmarco_v2.1_doc_36_876926715,2,2,1.0,2,36
msmarco_v2.1_doc_49_1450945554,2,2,0.5,3,49
msmarco_v2.1_doc_51_159779761,2,2,1.0,1,51
msmarco_v2.1_doc_25_955399135,2,2,1.0,2,25
msmarco_v2.1_doc_01_2078634879,2,2,1.3333333333333333,2,01
msmarco_v2.1_doc_11_828441807,2,2,1.5,4,11
msmarco_v2.1_doc_46_354662349,2,2,1.6666666666666667,3,46
msmarco_v2.1_doc_24_782564986,2,2,0.6666666666666666,3,24
msmarco_v2.1_doc_50_902212333,2,2,1.3333333333333333,3,50
msmarco_v2.1_doc_54_596237727,2,2,1.5,2,54
msmarco_v2.1_doc_11_628272459,2,2,1.5,2,11
msmarco_v2.1_doc_54_1554762060,2,2,1.3333333333333333,3,54
msmarco_v2.1_doc_13_1246540053,2,2,1.5,2,13
msmarco_v2.1_doc_31_1520077916,2,2,1.3333333333333333,3,31
msmarco_v2.1_doc_53_1109618132,2,2,1.0,2,53
msmarco_v2.1_doc_32_494425042,2,2,1.0,4,32
msmarco_v2.1_doc_50_324097636,2,2,1.0,2,50
msmarco_v2.1_doc_23_441373430,2,2,1.0,2,23
msmarco_v2.1_doc_18_213341617,2,2,2.0,2,18
msmarco_v2.1_doc_55_120276019,2,2,1.6666666666666667,3,55
msmarco_v2.1_doc_25_1548859551,2,2,1.0,2,25
msmarco_v2.1_doc_01_1713078066,2,2,1.5,2,01
msmarco_v2.1_doc_50_2719836213,2,2,1.4,5,50
msmarco_v2.1_doc_05_1845212227,2,2,1.6666666666666667,5,05
msmarco_v2.1_doc_36_1596363978,2,2,2.0,3,36
msmarco_v2.1_doc_26_1586791970,2,2,1.25,4,26
msmarco_v2.1_doc_53_1155769560,2,2,1.5,3,53
msmarco_v2.1_doc_34_493287085,2,2,0.6666666666666666,3,34
msmarco_v2.1_doc_50_463707676,2,2,0.6,5,50
msmarco_v2.1_doc_39_1161905866,2,2,1.3333333333333333,3,39
msmarco_v2.1_doc_31_314171676,2,2,1.75,4,31
msmarco_v2.1_doc_51_1653502641,2,2,2.0,3,51
msmarco_v2.1_doc_27_352089389,2,2,0.8,5,27
msmarco_v2.1_doc_57_825642499,2,2,1.25,4,57
msmarco_v2.1_doc_15_1760937131,2,2,1.5,2,15
msmarco_v2.1_doc_26_1006224417,2,2,1.6666666666666667,3,26
msmarco_v2.1_doc_05_853778601,2,2,0.6666666666666666,3,05
msmarco_v2.1_doc_13_1247982485,2,2,1.0,2,13
msmarco_v2.1_doc_07_812519172,2,2,1.0,2,07
msmarco_v2.1_doc_33_481478824,2,2,1.0,3,33
msmarco_v2.1_doc_17_385773392,2,2,1.0,2,17
msmarco_v2.1_doc_09_788932708,2,2,1.4,5,09
msmarco_v2.1_doc_23_1289133931,2,2,1.1666666666666667,4,23
msmarco_v2.1_doc_17_2665851330,2,2,1.5,1,17
msmarco_v2.1_doc_45_915523868,2,2,1.5,5,45
msmarco_v2.1_doc_41_2073120211,2,2,1.0,2,41
msmarco_v2.1_doc_06_1559488318,2,2,0.3333333333333333,5,06
msmarco_v2.1_doc_25_918674974,2,2,1.25,4,25
msmarco_v2.1_doc_14_1451055695,2,2,1.5,1,14
msmarco_v2.1_doc_22_981556957,2,2,1.3333333333333333,11,22
msmarco_v2.1_doc_29_1025218806,2,2,1.0,3,29
msmarco_v2.1_doc_50_444796833,2,2,1.2,5,50
msmarco_v2.1_doc_26_1568849327,2,2,1.0,2,26
msmarco_v2.1_doc_37_666331302,2,2,1.5,4,37
msmarco_v2.1_doc_16_1020808346,2,2,2.0,3,16
msmarco_v2.1_doc_30_1465235317,2,2,1.5,1,30
msmarco_v2.1_doc_29_475212248,2,2,1.6666666666666667,3,29
msmarco_v2.1_doc_48_123228290,2,2,1.1666666666666667,6,48
msmarco_v2.1_doc_53_490095250,2,2,0.8,5,53
msmarco_v2.1_doc_49_971937343,2,2,1.3333333333333333,2,49
msmarco_v2.1_doc_05_393856953,2,2,1.5,2,05
msmarco_v2.1_doc_30_885853578,2,2,1.3333333333333333,2,30
msmarco_v2.1_doc_50_399828950,2,2,1.3333333333333333,3,50
msmarco_v2.1_doc_05_1523020663,2,2,1.0,2,05
msmarco_v2.1_doc_23_441438126,2,2,1.25,7,23
msmarco_v2.1_doc_57_142433592,2,2,1.2,9,57
msmarco_v2.1_doc_11_281650976,2,2,0.6363636363636364,10,11
msmarco_v2.1_doc_07_1208125703,2,2,1.3333333333333333,3,07
msmarco_v2.1_doc_11_652538891,2,2,1.0,2,11
msmarco_v2.1_doc_24_340117093,2,2,1.5,2,24
msmarco_v2.1_doc_02_1204258813,2,2,1.0,3,02
msmarco_v2.1_doc_29_666075995,2,2,1.5,2,29
msmarco_v2.1_doc_17_1876633527,2,2,1.0,2,17
msmarco_v2.1_doc_39_1205701125,2,2,1.3333333333333333,4,39
msmarco_v2.1_doc_10_1513444511,2,2,1.3333333333333333,3,10
msmarco_v2.1_doc_04_344917201,2,2,1.0,3,04
msmarco_v2.1_doc_05_1504351930,2,2,1.5,4,05
msmarco_v2.1_doc_26_1607813968,2,2,1.5,1,26
msmarco_v2.1_doc_34_1538789517,2,2,1.6666666666666667,3,34
msmarco_v2.1_doc_30_727423971,2,2,2.0,3,30
msmarco_v2.1_doc_54_242473967,2,2,0.6666666666666666,2,54
msmarco_v2.1_doc_31_105998894,2,2,1.0,2,31
msmarco_v2.1_doc_39_1246025875,2,2,1.3333333333333333,3,39
msmarco_v2.1_doc_54_1198446058,2,2,1.25,4,54
msmarco_v2.1_doc_20_1411774978,2,2,1.25,4,20
msmarco_v2.1_doc_45_1034437993,2,2,1.8571428571428572,6,45
msmarco_v2.1_doc_03_321671910,2,2,1.0,5,03
msmarco_v2.1_doc_01_1646417705,2,2,1.25,2,01
msmarco_v2.1_doc_48_1573225848,2,2,1.0,2,48
msmarco_v2.1_doc_47_924491405,2,2,2.0,2,47
msmarco_v2.1_doc_06_235821098,2,2,1.1666666666666667,5,06
msmarco_v2.1_doc_22_1571153747,2,2,0.6666666666666666,3,22
msmarco_v2.1_doc_33_336819924,2,2,1.4,5,33
msmarco_v2.1_doc_36_610442758,2,2,1.0,3,36
msmarco_v2.1_doc_41_1691553467,2,2,1.0,3,41
msmarco_v2.1_doc_01_1123767681,2,2,1.0,2,01
msmarco_v2.1_doc_19_1779871601,2,2,2.0,2,19
msmarco_v2.1_doc_56_1112178905,2,2,1.25,3,56
msmarco_v2.1_doc_16_828492699,2,2,1.4,4,16
msmarco_v2.1_doc_09_607934077,2,2,1.0,2,09
msmarco_v2.1_doc_26_1635898268,2,2,1.0,2,26
msmarco_v2.1_doc_16_10666707,2,2,1.3333333333333333,2,16
msmarco_v2.1_doc_22_1255149095,2,2,1.6666666666666667,3,22
msmarco_v2.1_doc_43_858235333,2,2,1.0,5,43
msmarco_v2.1_doc_48_1279556514,2,2,1.5,4,48
msmarco_v2.1_doc_51_759216255,2,2,1.3333333333333333,3,51
msmarco_v2.1_doc_21_375686626,2,2,0.6666666666666666,3,21
msmarco_v2.1_doc_27_19105471,2,2,2.0,4,27
msmarco_v2.1_doc_39_101360406,2,2,1.5,2,39
msmarco_v2.1_doc_54_473910322,2,2,1.3333333333333333,3,54
msmarco_v2.1_doc_43_275608375,2,2,1.4,4,43
msmarco_v2.1_doc_47_482764892,2,2,1.25,4,47
msmarco_v2.1_doc_34_1386171168,2,2,1.3333333333333333,3,34
msmarco_v2.1_doc_16_2827535795,2,2,1.5,4,16
msmarco_v2.1_doc_45_630180441,2,2,1.0,5,45
msmarco_v2.1_doc_45_1158425829,2,2,1.3333333333333333,2,45
msmarco_v2.1_doc_48_1372043483,2,2,1.0,2,48
msmarco_v2.1_doc_13_176068793,2,2,1.25,3,13
msmarco_v2.1_doc_18_1552057701,2,2,1.0,2,18
msmarco_v2.1_doc_28_348483054,2,2,1.5,2,28
msmarco_v2.1_doc_07_920907821,2,2,1.0,2,07
msmarco_v2.1_doc_39_566058538,2,2,1.3846153846153846,9,39
msmarco_v2.1_doc_09_717457081,2,2,1.5,2,09
msmarco_v2.1_doc_34_1509346133,2,2,1.0,1,34
msmarco_v2.1_doc_26_1435195595,2,2,1.0,3,26
msmarco_v2.1_doc_21_134278292,2,2,1.5,2,21
msmarco_v2.1_doc_48_1045021645,2,2,1.375,7,48
msmarco_v2.1_doc_17_2636632315,2,2,1.5,3,17
msmarco_v2.1_doc_09_1146794526,2,2,1.5,2,09
msmarco_v2.1_doc_45_570037209,2,2,1.5,2,45
msmarco_v2.1_doc_16_352840738,2,2,1.5,2,16
msmarco_v2.1_doc_16_1893946705,2,2,1.6666666666666667,2,16
msmarco_v2.1_doc_24_764889,2,2,1.0,2,24
msmarco_v2.1_doc_49_1605193011,2,2,1.5,2,49
msmarco_v2.1_doc_28_1064432663,2,2,1.0,2,28
msmarco_v2.1_doc_22_1338997960,2,2,0.6666666666666666,3,22
msmarco_v2.1_doc_35_1450706875,2,2,1.3333333333333333,3,35
msmarco_v2.1_doc_28_295928889,2,2,1.25,4,28
msmarco_v2.1_doc_48_1116183581,2,2,1.0,1,48
msmarco_v2.1_doc_27_825917031,2,2,1.0,2,27
msmarco_v2.1_doc_56_443805833,2,2,1.3333333333333333,2,56
msmarco_v2.1_doc_03_140216477,2,2,1.3333333333333333,3,03
msmarco_v2.1_doc_54_473870289,2,2,1.3333333333333333,3,54
msmarco_v2.1_doc_55_490325345,2,2,1.0,8,55
msmarco_v2.1_doc_18_1175125452,2,2,1.2142857142857142,11,18
msmarco_v2.1_doc_09_539936590,2,2,1.0,2,09
msmarco_v2.1_doc_01_1989554537,2,2,1.25,3,01
msmarco_v2.1_doc_36_1326742115,2,2,0.3,9,36
msmarco_v2.1_doc_21_548918997,2,2,1.3333333333333333,5,21
msmarco_v2.1_doc_23_502832123,2,2,0.6666666666666666,3,23
msmarco_v2.1_doc_46_660239523,2,2,1.25,4,46
msmarco_v2.1_doc_13_790030964,2,2,1.25,3,13
msmarco_v2.1_doc_49_1476659763,2,2,1.0,3,49
msmarco_v2.1_doc_13_1633092322,2,2,1.0,4,13
msmarco_v2.1_doc_27_1053085185,2,2,1.3333333333333333,6,27
msmarco_v2.1_doc_28_396145985,2,2,2.0,2,28
msmarco_v2.1_doc_13_278517529,2,2,1.5,2,13
msmarco_v2.1_doc_09_1136890427,2,2,1.0,1,09
msmarco_v2.1_doc_51_1952939405,2,2,1.3333333333333333,3,51
msmarco_v2.1_doc_27_10914919,2,2,1.25,4,27
msmarco_v2.1_doc_30_1753232466,2,2,1.1428571428571428,7,30
msmarco_v2.1_doc_53_585496301,2,2,1.1818181818181819,9,53
msmarco_v2.1_doc_54_1765928902,2,2,1.0,2,54
msmarco_v2.1_doc_22_983330534,2,2,1.4,4,22
msmarco_v2.1_doc_11_1414429016,2,2,1.5,2,11
msmarco_v2.1_doc_00_682640855,2,2,1.4,5,00
msmarco_v2.1_doc_52_12045088,2,2,1.3333333333333333,3,52
msmarco_v2.1_doc_30_457089591,2,2,1.3333333333333333,2,30
msmarco_v2.1_doc_39_555794493,2,2,1.0,3,39
msmarco_v2.1_doc_08_656287266,2,2,1.25,3,08
msmarco_v2.1_doc_46_57270144,2,2,1.3333333333333333,3,46
msmarco_v2.1_doc_45_907944552,2,2,1.8,5,45
msmarco_v2.1_doc_29_1467976937,2,2,2.0,3,29
msmarco_v2.1_doc_07_771769159,2,2,1.0,6,07
msmarco_v2.1_doc_34_348854083,2,2,1.0,3,34
msmarco_v2.1_doc_22_1567474761,2,2,1.6666666666666667,5,22
msmarco_v2.1_doc_24_1447858923,2,2,2.0,2,24
msmarco_v2.1_doc_40_725904043,2,2,1.3333333333333333,3,40
msmarco_v2.1_doc_06_710459152,2,2,2.0,2,06
msmarco_v2.1_doc_50_479894716,2,2,1.105263157894737,13,50
msmarco_v2.1_doc_14_1158738458,2,2,1.0,3,14
msmarco_v2.1_doc_41_495948495,2,2,1.75,3,41
msmarco_v2.1_doc_03_185614526,2,2,1.5,4,03
msmarco_v2.1_doc_01_1989534742,2,2,1.3333333333333333,2,01
msmarco_v2.1_doc_04_345290398,2,2,1.6666666666666667,3,04
msmarco_v2.1_doc_05_1783973471,2,2,1.0,2,05
msmarco_v2.1_doc_26_665714232,2,2,1.5,2,26
msmarco_v2.1_doc_11_267604247,2,2,1.0,7,11
msmarco_v2.1_doc_02_580780489,2,2,1.0,3,02
msmarco_v2.1_doc_26_1786118430,2,2,1.3333333333333333,3,26
msmarco_v2.1_doc_01_661161036,2,2,1.0,3,01
msmarco_v2.1_doc_26_950381626,2,2,1.1818181818181819,10,26
msmarco_v2.1_doc_19_1119929047,2,2,1.3333333333333333,3,19
msmarco_v2.1_doc_33_1342507320,2,2,1.0,2,33
msmarco_v2.1_doc_18_2187871654,2,2,1.25,2,18
msmarco_v2.1_doc_50_499080962,2,2,1.2,4,50
msmarco_v2.1_doc_56_1222632159,2,2,1.0,2,56
msmarco_v2.1_doc_26_1732893345,2,2,1.0,1,26
msmarco_v2.1_doc_17_1065041668,2,2,1.25,4,17
msmarco_v2.1_doc_37_170423851,2,2,1.3333333333333333,3,37
msmarco_v2.1_doc_44_1667406695,2,2,1.25,4,44
msmarco_v2.1_doc_56_1490846790,2,2,1.5,1,56
msmarco_v2.1_doc_25_1220773874,2,2,1.3333333333333333,3,25
msmarco_v2.1_doc_32_565059799,2,2,1.5,1,32
msmarco_v2.1_doc_18_2473663551,2,2,1.6666666666666667,2,18
msmarco_v2.1_doc_19_1345427710,2,2,1.0,2,19
msmarco_v2.1_doc_07_1564182194,2,2,2.0,3,07
msmarco_v2.1_doc_22_981051359,2,2,1.5,4,22
msmarco_v2.1_doc_26_938299925,2,2,1.4,5,26
msmarco_v2.1_doc_57_174482250,2,2,1.25,3,57
msmarco_v2.1_doc_57_1341337713,2,2,0.75,3,57
msmarco_v2.1_doc_25_1095086771,2,2,1.3333333333333333,5,25
msmarco_v2.1_doc_02_1111637759,2,2,1.3333333333333333,3,02
msmarco_v2.1_doc_01_901916143,2,2,0.8571428571428571,6,01
msmarco_v2.1_doc_40_1158363424,2,2,1.25,3,40
msmarco_v2.1_doc_41_882046753,2,2,1.375,8,41
msmarco_v2.1_doc_40_328232757,2,2,0.8571428571428571,5,40
msmarco_v2.1_doc_33_368212128,2,2,1.0,1,33
msmarco_v2.1_doc_57_169862578,2,2,1.3333333333333333,3,57
msmarco_v2.1_doc_51_1407191013,2,2,1.0,2,51
msmarco_v2.1_doc_55_186648443,2,2,1.0,2,55
msmarco_v2.1_doc_34_1633678187,2,2,1.5,1,34
msmarco_v2.1_doc_33_1364216259,2,2,1.0,2,33
msmarco_v2.1_doc_13_856461628,2,2,0.6666666666666666,3,13
msmarco_v2.1_doc_25_947435380,2,2,0.5,3,25
msmarco_v2.1_doc_22_953352397,2,2,2.0,2,22
msmarco_v2.1_doc_13_1441444076,2,2,1.5,2,13
msmarco_v2.1_doc_27_60012507,2,2,1.0,2,27
msmarco_v2.1_doc_23_410040045,2,2,1.0,3,23
msmarco_v2.1_doc_53_577716883,2,2,2.0,3,53
msmarco_v2.1_doc_26_895669879,2,2,1.75,3,26
msmarco_v2.1_doc_57_781235684,2,2,1.25,3,57
msmarco_v2.1_doc_25_856851499,2,2,1.0,3,25
msmarco_v2.1_doc_31_866336128,2,2,1.875,6,31
msmarco_v2.1_doc_45_1039617490,2,2,1.3333333333333333,3,45
msmarco_v2.1_doc_01_661301279,2,2,1.25,8,01
msmarco_v2.1_doc_24_313368394,2,2,1.0,2,24
msmarco_v2.1_doc_23_781067111,2,2,1.0,2,23
msmarco_v2.1_doc_22_1414147500,2,2,1.5,2,22
msmarco_v2.1_doc_27_1189655058,2,2,1.0,2,27
msmarco_v2.1_doc_54_289505046,2,2,1.3333333333333333,3,54
msmarco_v2.1_doc_09_405285673,2,2,1.75,4,09
msmarco_v2.1_doc_51_439532783,2,2,1.5,2,51
msmarco_v2.1_doc_54_1667465849,2,2,1.3333333333333333,3,54
msmarco_v2.1_doc_50_1582320858,2,2,1.5,2,50
msmarco_v2.1_doc_26_822175486,2,2,1.3333333333333333,3,26
msmarco_v2.1_doc_26_1757392748,2,2,1.25,4,26
msmarco_v2.1_doc_55_464315365,2,2,1.25,4,55
msmarco_v2.1_doc_11_670040002,2,2,1.6666666666666667,3,11
msmarco_v2.1_doc_50_421542258,2,2,1.0,2,50
msmarco_v2.1_doc_55_414744457,2,2,1.6,5,55
msmarco_v2.1_doc_11_922445384,2,2,0.6,3,11
msmarco_v2.1_doc_00_1664391450,2,2,1.0,2,00
msmarco_v2.1_doc_14_1375240276,2,2,2.0,3,14
msmarco_v2.1_doc_25_794735160,2,2,1.0,4,25
msmarco_v2.1_doc_00_890956056,2,2,1.0,3,00
msmarco_v2.1_doc_33_302526634,2,2,0.16666666666666666,11,33
msmarco_v2.1_doc_12_900048075,2,2,1.0,3,12
msmarco_v2.1_doc_41_1878040446,2,2,1.5,2,41
msmarco_v2.1_doc_52_398362810,2,2,1.0,2,52
msmarco_v2.1_doc_58_1357618784,2,2,1.2222222222222223,6,58
msmarco_v2.1_doc_55_409923395,2,2,1.25,4,55
msmarco_v2.1_doc_50_423058539,2,2,1.3333333333333333,3,50
msmarco_v2.1_doc_51_19523536,2,2,1.2857142857142858,7,51
msmarco_v2.1_doc_14_917950690,2,2,1.0,2,14
msmarco_v2.1_doc_15_539512423,2,2,1.5,1,15
msmarco_v2.1_doc_22_1255174016,2,2,1.0,2,22
msmarco_v2.1_doc_56_400076808,2,2,0.9411764705882353,13,56
msmarco_v2.1_doc_09_309363380,2,2,1.5,2,09
msmarco_v2.1_doc_44_243135182,2,2,1.5,1,44
msmarco_v2.1_doc_16_1485786458,2,2,2.0,1,16
msmarco_v2.1_doc_51_159325831,2,2,1.25,4,51
msmarco_v2.1_doc_57_1435696421,2,2,1.6666666666666667,3,57
msmarco_v2.1_doc_02_1218115560,2,2,1.3333333333333333,3,02
msmarco_v2.1_doc_13_759216502,2,2,1.5,1,13
msmarco_v2.1_doc_40_41829800,2,2,1.0,1,40
msmarco_v2.1_doc_16_2953056227,2,2,1.0,1,16
msmarco_v2.1_doc_33_195148964,2,2,1.25,4,33
msmarco_v2.1_doc_02_826683192,2,2,1.0,2,02
msmarco_v2.1_doc_14_1455521009,2,2,1.3333333333333333,3,14
msmarco_v2.1_doc_10_1625781883,2,2,1.0,2,10
msmarco_v2.1_doc_25_1074143294,2,2,1.8,3,25
msmarco_v2.1_doc_55_408577891,2,2,1.0,2,55
msmarco_v2.1_doc_27_24822406,2,2,2.0,2,27
msmarco_v2.1_doc_02_887343153,2,2,1.3333333333333333,2,02
msmarco_v2.1_doc_38_725105700,2,2,1.8333333333333333,5,38
msmarco_v2.1_doc_01_739299418,2,2,1.1111111111111112,8,01
msmarco_v2.1_doc_21_551185687,2,2,1.0,3,21
msmarco_v2.1_doc_39_896359185,2,2,1.0,4,39
msmarco_v2.1_doc_02_1112245743,2,2,1.3333333333333333,3,02
msmarco_v2.1_doc_51_1112254338,2,2,1.5,1,51
